datetime,open,high,low,close,volume
2021-03-18 00:00:00,31.3337,31.6096,29.733,29.9991,654238.534472
2021-03-19 00:00:00,30.0022,34.1972,29.4564,33.254,1197587.498953
2021-03-20 00:00:00,33.2521,35.1589,31.8666,32.0266,1141677.863421
2021-03-21 00:00:00,32.0512,33.3339,31.5119,32.9426,538689.093928
2021-03-22 00:00:00,32.9426,35.8438,31.8,32.8501,1741472.939008
2021-03-23 00:00:00,32.8519,36.833,30.2497,31.0053,3883805.086492
2021-03-24 00:00:00,31.0057,31.8885,25.6144,27.2393,2997120.859829
2021-03-25 00:00:00,27.2392,28.0258,25.5846,26.5198,2866642.548732
2021-03-26 00:00:00,26.5,29.0374,26.4772,28.9103,1241587.28022
2021-03-27 00:00:00,28.913,29.4936,27.812,28.1708,1042781.260515
2021-03-28 00:00:00,28.1849,28.9,27.3513,27.8627,678256.170227
2021-03-29 00:00:00,27.8714,29.49,27.5,29.0171,864896.841469
2021-03-30 00:00:00,29.0171,29.2893,28.1641,28.543,876759.995922
2021-03-31 00:00:00,28.549,29.0202,26.6698,28.0773,1050619.72126
2021-04-01 00:00:00,28.0773,30.2719,28.0773,28.666,1002790.041504
2021-04-02 00:00:00,28.666,30.301,28.6,30.2174,794229.301122
2021-04-03 00:00:00,30.1972,32.4264,29.3504,29.376,1146402.42342
2021-04-04 00:00:00,29.3977,31.5001,28.9775,30.9282,607939.366626
2021-04-05 00:00:00,30.9399,31.2313,29.6935,30.865,630170.31883
2021-04-06 00:00:00,30.8684,32.3949,30.1133,31.2496,817610.365114
2021-04-07 00:00:00,31.2496,31.4096,27.8058,28.5546,852689.92002
2021-04-08 00:00:00,28.5724,30.6462,28.3265,30.206,660013.943675
2021-04-09 00:00:00,30.2058,30.5807,29.3125,29.5322,418812.532654
2021-04-10 00:00:00,29.5307,30.801,29.1796,29.7501,489915.48978
2021-04-11 00:00:00,29.7749,30.63,29.2069,29.9059,518568.834578
2021-04-12 00:00:00,29.9128,38.0911,29.5292,36.7001,2788295.142939
2021-04-13 00:00:00,36.7001,37.1236,34.1301,35.4266,1450201.529993
2021-04-14 00:00:00,35.4299,36.84,33.2502,36.037,1295526.798966
2021-04-15 00:00:00,36.0673,39.5364,35.5787,37.768,1176101.732886
2021-04-16 00:00:00,37.7736,38.2361,34.3037,36.2071,1118253.832297
2021-04-17 00:00:00,36.2034,37.5586,34.6801,34.7684,633366.330355
2021-04-18 00:00:00,34.7702,35.1327,27.25,31.7109,2477405.665699
2021-04-19 00:00:00,31.7037,32.716,29.485,31.381,961171.28752
2021-04-20 00:00:00,31.3793,32.28,28.2898,31.9838,1143405.105752
2021-04-21 00:00:00,31.9772,36.5263,30.56,33.404,1602238.885404
2021-04-22 00:00:00,33.447,38.4482,32.6901,33.9642,2897453.362012
2021-04-23 00:00:00,33.9501,34.8861,29.5368,33.0023,2055949.536697
2021-04-24 00:00:00,33.0023,33.0148,30.0,30.1914,642251.305523
2021-04-25 00:00:00,30.2319,34.8626,30.0317,34.3872,1379466.791562
2021-04-26 00:00:00,34.3832,38.5276,34.1447,38.1899,1584561.685366
2021-04-27 00:00:00,38.2107,40.6564,37.3577,39.6709,1199676.243518
2021-04-28 00:00:00,39.6662,42.98,37.8193,42.8911,1671920.895989
2021-04-29 00:00:00,42.9034,43.9473,39.5366,41.0919,975593.553639
2021-04-30 00:00:00,41.0863,41.4001,39.1121,40.6781,990465.606622
2021-05-01 00:00:00,40.672,41.3224,39.2435,40.3521,743966.048233
2021-05-02 00:00:00,40.3521,43.3037,39.3181,42.6666,1127264.702725
2021-05-03 00:00:00,42.6529,45.0239,41.2121,42.3508,1520377.850849
2021-05-04 00:00:00,42.3267,44.64,39.7,43.1305,2138536.619655
2021-05-05 00:00:00,43.1254,44.9265,41.5141,42.4676,1763869.145138
2021-05-06 00:00:00,42.4781,42.5889,39.9014,40.2343,1487792.030857
2021-05-07 00:00:00,40.2489,41.25,38.0689,39.7486,1188412.411947
2021-05-08 00:00:00,39.7607,41.2996,39.2217,40.5791,863600.811807
2021-05-09 00:00:00,40.5688,40.7575,38.11,39.4614,928542.893278
2021-05-10 00:00:00,39.4828,41.2294,33.56,36.4121,1517326.507329
2021-05-11 00:00:00,36.3988,38.5938,35.4748,38.587,931460.769682
2021-05-12 00:00:00,38.5645,44.0495,35.8701,37.0508,2479827.447147
2021-05-13 00:00:00,37.0512,40.3566,34.1,37.3176,2579975.967869
2021-05-14 00:00:00,37.3215,40.9364,37.1029,40.4393,694675.654538
